"No.","Time","Source","Destination","Protocol","Length","Info"
"1213","13.719627","2.4.2","host","USB","36","URB_INTERRUPT in"
"1214","13.719668","host","2.4.2","USB","27","URB_INTERRUPT in"
"1215","13.726630","2.4.2","host","USB","36","URB_INTERRUPT in"
"1216","13.726666","host","2.4.2","USB","27","URB_INTERRUPT in"
"1217","13.734615","2.4.2","host","USB","36","URB_INTERRUPT in"
"1218","13.734639","host","2.4.2","USB","27","URB_INTERRUPT in"
"1219","13.741613","2.4.2","host","USB","36","URB_INTERRUPT in"
"1220","13.741745","host","2.4.2","USB","27","URB_INTERRUPT in"
"1221","13.749623","2.4.2","host","USB","36","URB_INTERRUPT in"
"1222","13.749650","host","2.4.2","USB","27","URB_INTERRUPT in"
"1223","13.756610","2.4.2","host","USB","36","URB_INTERRUPT in"
"1224","13.756633","host","2.4.2","USB","27","URB_INTERRUPT in"
"1225","13.764617","2.4.2","host","USB","36","URB_INTERRUPT in"
"1226","13.764642","host","2.4.2","USB","27","URB_INTERRUPT in"
"1227","13.771610","2.4.2","host","USB","36","URB_INTERRUPT in"
"1228","13.771628","host","2.4.2","USB","27","URB_INTERRUPT in"
"1229","13.779616","2.4.2","host","USB","36","URB_INTERRUPT in"
"1230","13.779649","host","2.4.2","USB","27","URB_INTERRUPT in"
"1231","13.786613","2.4.2","host","USB","36","URB_INTERRUPT in"
"1232","13.786637","host","2.4.2","USB","27","URB_INTERRUPT in"
"1233","13.794614","2.4.2","host","USB","36","URB_INTERRUPT in"
"1234","13.794638","host","2.4.2","USB","27","URB_INTERRUPT in"
"1235","13.801612","2.4.2","host","USB","36","URB_INTERRUPT in"
"1236","13.801634","host","2.4.2","USB","27","URB_INTERRUPT in"
"1237","13.809617","2.4.2","host","USB","36","URB_INTERRUPT in"
"1238","13.809642","host","2.4.2","USB","27","URB_INTERRUPT in"
"1239","13.816622","2.4.2","host","USB","36","URB_INTERRUPT in"
"1240","13.816657","host","2.4.2","USB","27","URB_INTERRUPT in"
"1241","13.824619","2.4.2","host","USB","36","URB_INTERRUPT in"
"1242","13.824657","host","2.4.2","USB","27","URB_INTERRUPT in"
"1243","13.831618","2.4.2","host","USB","36","URB_INTERRUPT in"
"1244","13.831655","host","2.4.2","USB","27","URB_INTERRUPT in"
"1245","13.839614","2.4.2","host","USB","36","URB_INTERRUPT in"
"1246","13.839641","host","2.4.2","USB","27","URB_INTERRUPT in"
"1247","13.846615","2.4.2","host","USB","36","URB_INTERRUPT in"
"1248","13.846648","host","2.4.2","USB","27","URB_INTERRUPT in"
"1249","13.854617","2.4.2","host","USB","36","URB_INTERRUPT in"
"1250","13.854646","host","2.4.2","USB","27","URB_INTERRUPT in"
"1251","13.861619","2.4.2","host","USB","36","URB_INTERRUPT in"
"1252","13.861644","host","2.4.2","USB","27","URB_INTERRUPT in"
"1253","13.869614","2.4.2","host","USB","36","URB_INTERRUPT in"
"1254","13.869640","host","2.4.2","USB","27","URB_INTERRUPT in"
"1255","13.876611","2.4.2","host","USB","36","URB_INTERRUPT in"
"1256","13.876639","host","2.4.2","USB","27","URB_INTERRUPT in"
"1257","13.884612","2.4.2","host","USB","36","URB_INTERRUPT in"
"1258","13.884639","host","2.4.2","USB","27","URB_INTERRUPT in"
"1259","13.891611","2.4.2","host","USB","36","URB_INTERRUPT in"
"1260","13.891764","host","2.4.2","USB","27","URB_INTERRUPT in"
"1261","13.899612","2.4.2","host","USB","36","URB_INTERRUPT in"
"1262","13.899635","host","2.4.2","USB","27","URB_INTERRUPT in"
"1263","13.906610","2.4.2","host","USB","36","URB_INTERRUPT in"
"1264","13.906638","host","2.4.2","USB","27","URB_INTERRUPT in"
"1265","13.914614","2.4.2","host","USB","36","URB_INTERRUPT in"
"1266","13.914644","host","2.4.2","USB","27","URB_INTERRUPT in"
"1267","13.921609","2.4.2","host","USB","36","URB_INTERRUPT in"
"1268","13.921631","host","2.4.2","USB","27","URB_INTERRUPT in"
"1269","13.929613","2.4.2","host","USB","36","URB_INTERRUPT in"
"1270","13.929651","host","2.4.2","USB","27","URB_INTERRUPT in"
"1271","13.936613","2.4.2","host","USB","36","URB_INTERRUPT in"
"1272","13.936637","host","2.4.2","USB","27","URB_INTERRUPT in"
"1273","13.944614","2.4.2","host","USB","36","URB_INTERRUPT in"
"1274","13.944645","host","2.4.2","USB","27","URB_INTERRUPT in"
"1275","13.951611","2.4.2","host","USB","36","URB_INTERRUPT in"
"1276","13.951636","host","2.4.2","USB","27","URB_INTERRUPT in"
"1277","13.959612","2.4.2","host","USB","36","URB_INTERRUPT in"
"1278","13.959640","host","2.4.2","USB","27","URB_INTERRUPT in"
"1279","13.966609","2.4.2","host","USB","36","URB_INTERRUPT in"
"1280","13.966631","host","2.4.2","USB","27","URB_INTERRUPT in"
"1281","13.974616","2.4.2","host","USB","36","URB_INTERRUPT in"
"1282","13.974641","host","2.4.2","USB","27","URB_INTERRUPT in"
"1283","13.981614","2.4.2","host","USB","36","URB_INTERRUPT in"
"1284","13.981639","host","2.4.2","USB","27","URB_INTERRUPT in"
"1285","13.989610","2.4.2","host","USB","36","URB_INTERRUPT in"
"1286","13.989631","host","2.4.2","USB","27","URB_INTERRUPT in"
"1287","13.996609","2.4.2","host","USB","36","URB_INTERRUPT in"
"1288","13.996633","host","2.4.2","USB","27","URB_INTERRUPT in"
"1289","14.004610","2.4.2","host","USB","36","URB_INTERRUPT in"
"1290","14.004635","host","2.4.2","USB","27","URB_INTERRUPT in"
"1291","14.011610","2.4.2","host","USB","36","URB_INTERRUPT in"
"1292","14.011634","host","2.4.2","USB","27","URB_INTERRUPT in"
"1293","14.019610","2.4.2","host","USB","36","URB_INTERRUPT in"
"1294","14.019638","host","2.4.2","USB","27","URB_INTERRUPT in"
"1295","14.026612","2.4.2","host","USB","36","URB_INTERRUPT in"
"1296","14.026641","host","2.4.2","USB","27","URB_INTERRUPT in"
"1297","14.034635","2.4.2","host","USB","36","URB_INTERRUPT in"
"1298","14.034661","host","2.4.2","USB","27","URB_INTERRUPT in"
"1299","14.041609","2.4.2","host","USB","36","URB_INTERRUPT in"
"1300","14.041752","host","2.4.2","USB","27","URB_INTERRUPT in"
"1301","14.049610","2.4.2","host","USB","36","URB_INTERRUPT in"
"1302","14.049634","host","2.4.2","USB","27","URB_INTERRUPT in"
"1303","14.056610","2.4.2","host","USB","36","URB_INTERRUPT in"
"1304","14.056631","host","2.4.2","USB","27","URB_INTERRUPT in"
"1305","14.064616","2.4.2","host","USB","36","URB_INTERRUPT in"
"1306","14.064647","host","2.4.2","USB","27","URB_INTERRUPT in"
"1307","14.072605","2.4.2","host","USB","36","URB_INTERRUPT in"
"1308","14.072623","host","2.4.2","USB","27","URB_INTERRUPT in"
"1309","14.101613","2.4.2","host","USB","36","URB_INTERRUPT in"
"1310","14.101640","host","2.4.2","USB","27","URB_INTERRUPT in"
"1311","14.124613","2.4.2","host","USB","36","URB_INTERRUPT in"
"1312","14.124641","host","2.4.2","USB","27","URB_INTERRUPT in"
"1313","14.139614","2.4.2","host","USB","36","URB_INTERRUPT in"
"1314","14.139644","host","2.4.2","USB","27","URB_INTERRUPT in"
"1315","14.146612","2.4.2","host","USB","36","URB_INTERRUPT in"
"1316","14.146642","host","2.4.2","USB","27","URB_INTERRUPT in"
"1317","14.154609","2.4.2","host","USB","36","URB_INTERRUPT in"
"1318","14.154635","host","2.4.2","USB","27","URB_INTERRUPT in"
"1319","14.161607","2.4.2","host","USB","36","URB_INTERRUPT in"
"1320","14.161630","host","2.4.2","USB","27","URB_INTERRUPT in"
"1321","14.169608","2.4.2","host","USB","36","URB_INTERRUPT in"
"1322","14.169629","host","2.4.2","USB","27","URB_INTERRUPT in"
"1323","14.176604","2.4.2","host","USB","36","URB_INTERRUPT in"
"1324","14.176620","host","2.4.2","USB","27","URB_INTERRUPT in"
"1325","14.184609","2.4.2","host","USB","36","URB_INTERRUPT in"
"1326","14.184630","host","2.4.2","USB","27","URB_INTERRUPT in"
"1327","14.191604","2.4.2","host","USB","36","URB_INTERRUPT in"
"1328","14.191753","host","2.4.2","USB","27","URB_INTERRUPT in"
"1329","14.192085","host","2.2.2","USBMS","58","SCSI Test Unit Ready LUN: 0x00 "
"1330","14.192125","2.2.2","host","USB","27","URB_BULK out"
"1331","14.192127","host","2.2.1","USB","27","URB_BULK in"
"1332","14.192357","2.2.1","host","USBMS","40",""
"1333","14.199604","2.4.2","host","USB","36","URB_INTERRUPT in"
"1334","14.199624","host","2.4.2","USB","27","URB_INTERRUPT in"
"1335","14.206609","2.4.2","host","USB","36","URB_INTERRUPT in"
"1336","14.206630","host","2.4.2","USB","27","URB_INTERRUPT in"
"1337","14.214606","2.4.2","host","USB","36","URB_INTERRUPT in"
"1338","14.214638","host","2.4.2","USB","27","URB_INTERRUPT in"
"1339","14.221603","2.4.2","host","USB","36","URB_INTERRUPT in"
"1340","14.221621","host","2.4.2","USB","27","URB_INTERRUPT in"
"1341","14.229608","2.4.2","host","USB","36","URB_INTERRUPT in"
"1342","14.229659","host","2.4.2","USB","27","URB_INTERRUPT in"
"1343","14.236603","2.4.2","host","USB","36","URB_INTERRUPT in"
"1344","14.236619","host","2.4.2","USB","27","URB_INTERRUPT in"
"1345","14.244605","2.4.2","host","USB","36","URB_INTERRUPT in"
"1346","14.244631","host","2.4.2","USB","27","URB_INTERRUPT in"
"1347","14.251608","2.4.2","host","USB","36","URB_INTERRUPT in"
"1348","14.251629","host","2.4.2","USB","27","URB_INTERRUPT in"
"1349","14.259604","2.4.2","host","USB","36","URB_INTERRUPT in"
"1350","14.259624","host","2.4.2","USB","27","URB_INTERRUPT in"
"1351","14.267603","2.4.2","host","USB","36","URB_INTERRUPT in"
"1352","14.267624","host","2.4.2","USB","27","URB_INTERRUPT in"
"1353","14.274601","2.4.2","host","USB","36","URB_INTERRUPT in"
"1354","14.274615","host","2.4.2","USB","27","URB_INTERRUPT in"
"1355","14.282604","2.4.2","host","USB","36","URB_INTERRUPT in"
"1356","14.282621","host","2.4.2","USB","27","URB_INTERRUPT in"
"1357","14.289604","2.4.2","host","USB","36","URB_INTERRUPT in"
"1358","14.289618","host","2.4.2","USB","27","URB_INTERRUPT in"
"1359","14.297603","2.4.2","host","USB","36","URB_INTERRUPT in"
"1360","14.297618","host","2.4.2","USB","27","URB_INTERRUPT in"
"1361","14.304603","2.4.2","host","USB","36","URB_INTERRUPT in"
"1362","14.304619","host","2.4.2","USB","27","URB_INTERRUPT in"
"1363","14.312606","2.4.2","host","USB","36","URB_INTERRUPT in"
"1364","14.312625","host","2.4.2","USB","27","URB_INTERRUPT in"
"1365","14.319606","2.4.2","host","USB","36","URB_INTERRUPT in"
"1366","14.319625","host","2.4.2","USB","27","URB_INTERRUPT in"
"1367","14.327604","2.4.2","host","USB","36","URB_INTERRUPT in"
"1368","14.327619","host","2.4.2","USB","27","URB_INTERRUPT in"
"1369","14.341736","2.4.2","host","USB","36","URB_INTERRUPT in"
"1370","14.341771","host","2.4.2","USB","27","URB_INTERRUPT in"
"1371","14.349608","2.4.2","host","USB","36","URB_INTERRUPT in"
"1372","14.349634","host","2.4.2","USB","27","URB_INTERRUPT in"
"1373","14.364611","2.4.2","host","USB","36","URB_INTERRUPT in"
"1374","14.364641","host","2.4.2","USB","27","URB_INTERRUPT in"
"1375","14.386610","2.4.2","host","USB","36","URB_INTERRUPT in"
"1376","14.386637","host","2.4.2","USB","27","URB_INTERRUPT in"
"1377","14.394610","2.4.2","host","USB","36","URB_INTERRUPT in"
"1378","14.394632","host","2.4.2","USB","27","URB_INTERRUPT in"
"1379","14.401604","2.4.2","host","USB","36","URB_INTERRUPT in"
"1380","14.401623","host","2.4.2","USB","27","URB_INTERRUPT in"
"1381","14.409606","2.4.2","host","USB","36","URB_INTERRUPT in"
"1382","14.409627","host","2.4.2","USB","27","URB_INTERRUPT in"
"1383","14.417604","2.4.2","host","USB","36","URB_INTERRUPT in"
"1384","14.417623","host","2.4.2","USB","27","URB_INTERRUPT in"
"1385","14.424605","2.4.2","host","USB","36","URB_INTERRUPT in"
"1386","14.424627","host","2.4.2","USB","27","URB_INTERRUPT in"
"1387","14.432605","2.4.2","host","USB","36","URB_INTERRUPT in"
"1388","14.432634","host","2.4.2","USB","27","URB_INTERRUPT in"
"1389","14.439605","2.4.2","host","USB","36","URB_INTERRUPT in"
"1390","14.439629","host","2.4.2","USB","27","URB_INTERRUPT in"
"1391","14.447605","2.4.2","host","USB","36","URB_INTERRUPT in"
"1392","14.447648","host","2.4.2","USB","27","URB_INTERRUPT in"
"1393","14.454608","2.4.2","host","USB","36","URB_INTERRUPT in"
"1394","14.454631","host","2.4.2","USB","27","URB_INTERRUPT in"
"1395","14.462606","2.4.2","host","USB","36","URB_INTERRUPT in"
"1396","14.462634","host","2.4.2","USB","27","URB_INTERRUPT in"
"1397","14.469607","2.4.2","host","USB","36","URB_INTERRUPT in"
"1398","14.469639","host","2.4.2","USB","27","URB_INTERRUPT in"
"1399","14.477645","2.4.2","host","USB","36","URB_INTERRUPT in"
"1400","14.477735","host","2.4.2","USB","27","URB_INTERRUPT in"
"1401","14.484602","2.4.2","host","USB","36","URB_INTERRUPT in"
"1402","14.484623","host","2.4.2","USB","27","URB_INTERRUPT in"
"1403","14.492604","2.4.2","host","USB","36","URB_INTERRUPT in"
"1404","14.492625","host","2.4.2","USB","27","URB_INTERRUPT in"
"1405","14.499604","2.4.2","host","USB","36","URB_INTERRUPT in"
"1406","14.499627","host","2.4.2","USB","27","URB_INTERRUPT in"
"1407","14.544609","2.4.2","host","USB","36","URB_INTERRUPT in"
"1408","14.544647","host","2.4.2","USB","27","URB_INTERRUPT in"
"1409","14.551601","2.4.2","host","USB","36","URB_INTERRUPT in"
"1410","14.551624","host","2.4.2","USB","27","URB_INTERRUPT in"
"1411","14.566644","2.4.2","host","USB","36","URB_INTERRUPT in"
"1412","14.566676","host","2.4.2","USB","27","URB_INTERRUPT in"
"1413","14.581603","2.4.2","host","USB","36","URB_INTERRUPT in"
"1414","14.581629","host","2.4.2","USB","27","URB_INTERRUPT in"
"1415","15.200333","host","2.2.2","USBMS","58","SCSI Test Unit Ready LUN: 0x00 "
"1416","15.200387","2.2.2","host","USB","27","URB_BULK out"
"1417","15.200389","host","2.2.1","USB","27","URB_BULK in"
"1418","15.200601","2.2.1","host","USBMS","40",""
"1419","15.482592","2.4.2","host","USB","36","URB_INTERRUPT in"
"1420","15.482630","host","2.4.2","USB","27","URB_INTERRUPT in"
"1421","15.489588","2.4.2","host","USB","36","URB_INTERRUPT in"
"1422","15.489604","host","2.4.2","USB","27","URB_INTERRUPT in"
"1423","15.504587","2.4.2","host","USB","36","URB_INTERRUPT in"
"1424","15.504602","host","2.4.2","USB","27","URB_INTERRUPT in"
"1425","15.512588","2.4.2","host","USB","36","URB_INTERRUPT in"
"1426","15.512605","host","2.4.2","USB","27","URB_INTERRUPT in"
"1427","15.519587","2.4.2","host","USB","36","URB_INTERRUPT in"
"1428","15.519607","host","2.4.2","USB","27","URB_INTERRUPT in"
"1429","15.527603","2.4.2","host","USB","36","URB_INTERRUPT in"
"1430","15.527620","host","2.4.2","USB","27","URB_INTERRUPT in"
"1431","15.534588","2.4.2","host","USB","36","URB_INTERRUPT in"
"1432","15.534602","host","2.4.2","USB","27","URB_INTERRUPT in"
"1433","15.542590","2.4.2","host","USB","36","URB_INTERRUPT in"
"1434","15.542608","host","2.4.2","USB","27","URB_INTERRUPT in"
"1435","15.549587","2.4.2","host","USB","36","URB_INTERRUPT in"
"1436","15.549603","host","2.4.2","USB","27","URB_INTERRUPT in"
"1437","15.557586","2.4.2","host","USB","36","URB_INTERRUPT in"
"1438","15.557603","host","2.4.2","USB","27","URB_INTERRUPT in"
"1439","15.564587","2.4.2","host","USB","36","URB_INTERRUPT in"
"1440","15.564607","host","2.4.2","USB","27","URB_INTERRUPT in"
"1441","15.572590","2.4.2","host","USB","36","URB_INTERRUPT in"
"1442","15.572614","host","2.4.2","USB","27","URB_INTERRUPT in"
"1443","15.579586","2.4.2","host","USB","36","URB_INTERRUPT in"
"1444","15.579606","host","2.4.2","USB","27","URB_INTERRUPT in"
"1445","15.587586","2.4.2","host","USB","36","URB_INTERRUPT in"
"1446","15.587602","host","2.4.2","USB","27","URB_INTERRUPT in"
"1447","15.594586","2.4.2","host","USB","36","URB_INTERRUPT in"
"1448","15.594605","host","2.4.2","USB","27","URB_INTERRUPT in"
"1449","15.602586","2.4.2","host","USB","36","URB_INTERRUPT in"
"1450","15.602603","host","2.4.2","USB","27","URB_INTERRUPT in"
"1451","15.609588","2.4.2","host","USB","36","URB_INTERRUPT in"
"1452","15.609604","host","2.4.2","USB","27","URB_INTERRUPT in"
"1453","15.617585","2.4.2","host","USB","36","URB_INTERRUPT in"
"1454","15.617601","host","2.4.2","USB","27","URB_INTERRUPT in"
"1455","15.624599","2.4.2","host","USB","36","URB_INTERRUPT in"
"1456","15.624618","host","2.4.2","USB","27","URB_INTERRUPT in"
"1457","15.632589","2.4.2","host","USB","36","URB_INTERRUPT in"
"1458","15.632608","host","2.4.2","USB","27","URB_INTERRUPT in"
"1459","15.639586","2.4.2","host","USB","36","URB_INTERRUPT in"
"1460","15.639606","host","2.4.2","USB","27","URB_INTERRUPT in"
"1461","15.647589","2.4.2","host","USB","36","URB_INTERRUPT in"
"1462","15.647610","host","2.4.2","USB","27","URB_INTERRUPT in"
"1463","15.654585","2.4.2","host","USB","36","URB_INTERRUPT in"
"1464","15.654600","host","2.4.2","USB","27","URB_INTERRUPT in"
"1465","15.662588","2.4.2","host","USB","36","URB_INTERRUPT in"
"1466","15.662610","host","2.4.2","USB","27","URB_INTERRUPT in"
"1467","15.669585","2.4.2","host","USB","36","URB_INTERRUPT in"
"1468","15.669605","host","2.4.2","USB","27","URB_INTERRUPT in"
"1469","15.677586","2.4.2","host","USB","36","URB_INTERRUPT in"
"1470","15.677603","host","2.4.2","USB","27","URB_INTERRUPT in"
"1471","15.684585","2.4.2","host","USB","36","URB_INTERRUPT in"
"1472","15.684604","host","2.4.2","USB","27","URB_INTERRUPT in"
"1473","15.692586","2.4.2","host","USB","36","URB_INTERRUPT in"
"1474","15.692607","host","2.4.2","USB","27","URB_INTERRUPT in"
"1475","15.699588","2.4.2","host","USB","36","URB_INTERRUPT in"
"1476","15.699608","host","2.4.2","USB","27","URB_INTERRUPT in"
"1477","15.707588","2.4.2","host","USB","36","URB_INTERRUPT in"
"1478","15.707603","host","2.4.2","USB","27","URB_INTERRUPT in"
"1479","15.737591","2.4.2","host","USB","36","URB_INTERRUPT in"
"1480","15.737615","host","2.4.2","USB","27","URB_INTERRUPT in"
"1481","16.037590","2.4.2","host","USB","36","URB_INTERRUPT in"
"1482","16.037622","host","2.4.2","USB","27","URB_INTERRUPT in"
"1483","16.206350","host","2.2.2","USBMS","58","SCSI Test Unit Ready LUN: 0x00 "
"1484","16.206405","2.2.2","host","USB","27","URB_BULK out"
"1485","16.206407","host","2.2.1","USB","27","URB_BULK in"
"1486","16.206621","2.2.1","host","USBMS","40",""
"1487","16.374589","2.4.2","host","USB","36","URB_INTERRUPT in"
"1488","16.374621","host","2.4.2","USB","27","URB_INTERRUPT in"
"1489","16.382582","2.4.2","host","USB","36","URB_INTERRUPT in"
"1490","16.382607","host","2.4.2","USB","27","URB_INTERRUPT in"
"1491","16.464578","2.4.2","host","USB","36","URB_INTERRUPT in"
"1492","16.464610","host","2.4.2","USB","27","URB_INTERRUPT in"
"1493","16.652585","2.4.2","host","USB","36","URB_INTERRUPT in"
"1494","16.652623","host","2.4.2","USB","27","URB_INTERRUPT in"
"1495","16.659580","2.4.2","host","USB","36","URB_INTERRUPT in"
"1496","16.659603","host","2.4.2","USB","27","URB_INTERRUPT in"
"1497","16.667578","2.4.2","host","USB","36","URB_INTERRUPT in"
"1498","16.667601","host","2.4.2","USB","27","URB_INTERRUPT in"
"1499","16.674574","2.4.2","host","USB","36","URB_INTERRUPT in"
"1500","16.674598","host","2.4.2","USB","27","URB_INTERRUPT in"
"1501","16.682574","2.4.2","host","USB","36","URB_INTERRUPT in"
"1502","16.682595","host","2.4.2","USB","27","URB_INTERRUPT in"
"1503","16.689578","2.4.2","host","USB","36","URB_INTERRUPT in"
"1504","16.689599","host","2.4.2","USB","27","URB_INTERRUPT in"
"1505","16.697606","2.4.2","host","USB","36","URB_INTERRUPT in"
"1506","16.697629","host","2.4.2","USB","27","URB_INTERRUPT in"
"1507","16.704578","2.4.2","host","USB","36","URB_INTERRUPT in"
"1508","16.704599","host","2.4.2","USB","27","URB_INTERRUPT in"
"1509","16.712576","2.4.2","host","USB","36","URB_INTERRUPT in"
"1510","16.712596","host","2.4.2","USB","27","URB_INTERRUPT in"
"1511","16.719572","2.4.2","host","USB","36","URB_INTERRUPT in"
"1512","16.719590","host","2.4.2","USB","27","URB_INTERRUPT in"
"1513","16.727576","2.4.2","host","USB","36","URB_INTERRUPT in"
"1514","16.727593","host","2.4.2","USB","27","URB_INTERRUPT in"
"1515","16.734573","2.4.2","host","USB","36","URB_INTERRUPT in"
"1516","16.734591","host","2.4.2","USB","27","URB_INTERRUPT in"
"1517","16.742575","2.4.2","host","USB","36","URB_INTERRUPT in"
"1518","16.742593","host","2.4.2","USB","27","URB_INTERRUPT in"
"1519","16.749575","2.4.2","host","USB","36","URB_INTERRUPT in"
"1520","16.749593","host","2.4.2","USB","27","URB_INTERRUPT in"
"1521","16.757583","2.4.2","host","USB","36","URB_INTERRUPT in"
"1522","16.757604","host","2.4.2","USB","27","URB_INTERRUPT in"
"1523","16.764576","2.4.2","host","USB","36","URB_INTERRUPT in"
"1524","16.764595","host","2.4.2","USB","27","URB_INTERRUPT in"
"1525","16.772573","2.4.2","host","USB","36","URB_INTERRUPT in"
"1526","16.772593","host","2.4.2","USB","27","URB_INTERRUPT in"
"1527","16.779575","2.4.2","host","USB","36","URB_INTERRUPT in"
"1528","16.779597","host","2.4.2","USB","27","URB_INTERRUPT in"
"1529","16.787575","2.4.2","host","USB","36","URB_INTERRUPT in"
"1530","16.787599","host","2.4.2","USB","27","URB_INTERRUPT in"
"1531","16.794572","2.4.2","host","USB","36","URB_INTERRUPT in"
"1532","16.794593","host","2.4.2","USB","27","URB_INTERRUPT in"
"1533","16.802582","2.4.2","host","USB","36","URB_INTERRUPT in"
"1534","16.802606","host","2.4.2","USB","27","URB_INTERRUPT in"
"1535","16.809575","2.4.2","host","USB","36","URB_INTERRUPT in"
"1536","16.809596","host","2.4.2","USB","27","URB_INTERRUPT in"
"1537","16.817572","2.4.2","host","USB","36","URB_INTERRUPT in"
"1538","16.817592","host","2.4.2","USB","27","URB_INTERRUPT in"
"1539","16.824573","2.4.2","host","USB","36","URB_INTERRUPT in"
"1540","16.824591","host","2.4.2","USB","27","URB_INTERRUPT in"
"1541","16.832577","2.4.2","host","USB","36","URB_INTERRUPT in"
"1542","16.832605","host","2.4.2","USB","27","URB_INTERRUPT in"
"1543","16.839571","2.4.2","host","USB","36","URB_INTERRUPT in"
"1544","16.839589","host","2.4.2","USB","27","URB_INTERRUPT in"
"1545","16.847577","2.4.2","host","USB","36","URB_INTERRUPT in"
"1546","16.847598","host","2.4.2","USB","27","URB_INTERRUPT in"
"1547","16.854576","2.4.2","host","USB","36","URB_INTERRUPT in"
"1548","16.854593","host","2.4.2","USB","27","URB_INTERRUPT in"
"1549","16.862574","2.4.2","host","USB","36","URB_INTERRUPT in"
"1550","16.862596","host","2.4.2","USB","27","URB_INTERRUPT in"
"1551","16.869573","2.4.2","host","USB","36","URB_INTERRUPT in"
"1552","16.869592","host","2.4.2","USB","27","URB_INTERRUPT in"
"1553","16.877575","2.4.2","host","USB","36","URB_INTERRUPT in"
"1554","16.877593","host","2.4.2","USB","27","URB_INTERRUPT in"
"1555","16.884574","2.4.2","host","USB","36","URB_INTERRUPT in"
"1556","16.884593","host","2.4.2","USB","27","URB_INTERRUPT in"
"1557","16.892577","2.4.2","host","USB","36","URB_INTERRUPT in"
"1558","16.892606","host","2.4.2","USB","27","URB_INTERRUPT in"
"1559","16.899578","2.4.2","host","USB","36","URB_INTERRUPT in"
"1560","16.899605","host","2.4.2","USB","27","URB_INTERRUPT in"
"1561","16.907580","2.4.2","host","USB","36","URB_INTERRUPT in"
"1562","16.907601","host","2.4.2","USB","27","URB_INTERRUPT in"
"1563","16.922579","2.4.2","host","USB","36","URB_INTERRUPT in"
"1564","16.922601","host","2.4.2","USB","27","URB_INTERRUPT in"
"1565","16.929571","2.4.2","host","USB","36","URB_INTERRUPT in"
"1566","16.929593","host","2.4.2","USB","27","URB_INTERRUPT in"
"1567","16.937569","2.4.2","host","USB","36","URB_INTERRUPT in"
"1568","16.937585","host","2.4.2","USB","27","URB_INTERRUPT in"
"1569","16.944572","2.4.2","host","USB","36","URB_INTERRUPT in"
"1570","16.944588","host","2.4.2","USB","27","URB_INTERRUPT in"
"1571","17.169578","2.4.2","host","USB","36","URB_INTERRUPT in"
"1572","17.169618","host","2.4.2","USB","27","URB_INTERRUPT in"
"1573","17.177570","2.4.2","host","USB","36","URB_INTERRUPT in"
"1574","17.177597","host","2.4.2","USB","27","URB_INTERRUPT in"
"1575","17.184570","2.4.2","host","USB","36","URB_INTERRUPT in"
"1576","17.184592","host","2.4.2","USB","27","URB_INTERRUPT in"
"1577","17.192576","2.4.2","host","USB","36","URB_INTERRUPT in"
"1578","17.192596","host","2.4.2","USB","27","URB_INTERRUPT in"
"1579","17.199568","2.4.2","host","USB","36","URB_INTERRUPT in"
"1580","17.199593","host","2.4.2","USB","27","URB_INTERRUPT in"
"1581","17.207568","2.4.2","host","USB","36","URB_INTERRUPT in"
"1582","17.207586","host","2.4.2","USB","27","URB_INTERRUPT in"
"1583","17.214585","2.4.2","host","USB","36","URB_INTERRUPT in"
"1584","17.214604","host","2.4.2","USB","27","URB_INTERRUPT in"
"1585","17.221224","host","2.2.2","USBMS","58","SCSI Test Unit Ready LUN: 0x00 "
"1586","17.221261","2.2.2","host","USB","27","URB_BULK out"
"1587","17.221262","host","2.2.1","USB","27","URB_BULK in"
"1588","17.221479","2.2.1","host","USBMS","40",""
"1589","17.222569","2.4.2","host","USB","36","URB_INTERRUPT in"
"1590","17.222585","host","2.4.2","USB","27","URB_INTERRUPT in"
"1591","17.229567","2.4.2","host","USB","36","URB_INTERRUPT in"
"1592","17.229586","host","2.4.2","USB","27","URB_INTERRUPT in"
"1593","17.237566","2.4.2","host","USB","36","URB_INTERRUPT in"
"1594","17.237583","host","2.4.2","USB","27","URB_INTERRUPT in"
"1595","17.244566","2.4.2","host","USB","36","URB_INTERRUPT in"
"1596","17.244584","host","2.4.2","USB","27","URB_INTERRUPT in"
"1597","17.252568","2.4.2","host","USB","36","URB_INTERRUPT in"
"1598","17.252596","host","2.4.2","USB","27","URB_INTERRUPT in"
"1599","17.259567","2.4.2","host","USB","36","URB_INTERRUPT in"
"1600","17.259586","host","2.4.2","USB","27","URB_INTERRUPT in"
"1601","17.267572","2.4.2","host","USB","36","URB_INTERRUPT in"
"1602","17.267590","host","2.4.2","USB","27","URB_INTERRUPT in"
"1603","17.274567","2.4.2","host","USB","36","URB_INTERRUPT in"
"1604","17.274584","host","2.4.2","USB","27","URB_INTERRUPT in"
"1605","17.282565","2.4.2","host","USB","36","URB_INTERRUPT in"
"1606","17.282580","host","2.4.2","USB","27","URB_INTERRUPT in"
"1607","17.289565","2.4.2","host","USB","36","URB_INTERRUPT in"
"1608","17.289584","host","2.4.2","USB","27","URB_INTERRUPT in"
"1609","17.297578","2.4.2","host","USB","36","URB_INTERRUPT in"
"1610","17.297597","host","2.4.2","USB","27","URB_INTERRUPT in"
"1611","17.304567","2.4.2","host","USB","36","URB_INTERRUPT in"
